url	abstract	byline	geo_facet	title
"http://www.nytimes.com/2006/07/21/nyregion/21astoria.html"	"New York City leaders promise all-out effort to help areas of Queens that are entering fourth day of blackout; Mayor Michael R Bloomberg is criticized for not visiting affected areas sooner; says Con Edison still does not know reason for power failures; photos (M)"	"By COREY KILGANNON; Anthony Ramirez contributed reporting for this article."	"[u'NEW YORK CITY', u'QUEENS (NYC)']"	"Queens Areas Stew on 4th Day Without Power"
"http://www.nytimes.com/2006/07/19/realestate/commercial/19investors.html"	"Commercial real estate market remains very healthy across country, with prime office buildings in top locations, not just Midtown Manhattan, still commanding impressive prices; average vacancy rate was 11.9 percent at end of June, compared with 12.9 percent year ago; buyers, because of rising interest rates, are becoming choosier and some buildings of lesser quality are staying on market longer; while transactions in downtown office buildings were 17 percent lower in May than year ago, suburban transactions were off by only 1 percent; photo; drawing (M)"	"By TERRY PRISTIN"	"[u'NEW YORK CITY']"	"Square Feet; Prime Office Space Still Commands Premium Prices"
"http://www.nytimes.com/2006/07/09/nyregion/09stre.html"	"Street Level column on opposition by tenants of two six-story brick tenements at 92nd Street and Amsterdam Avenue to plans by new owner, Swig Equities, to add nine stories to buildings while they are still occupied; photo (M)"	"By JOHN FREEMAN GILL"	"[u'NEW YORK CITY', u'MANHATTAN (NYC)']"	"STREET LEVEL: Upper West Side; Don't Raise High the Roof Beam, Carpenters"
"http://query.nytimes.com/gst/fullpage.html?res=9804E7DA1030F93BA35754C0A9609C8B63"	"Authorities overseas have arrested one man and taken two others into custody on suspicion of planning suicide bombings in PATH train tunnels beneath Hudson River between Manhattan and New Jersey; five other men are being sought in connection with plan, which law enforcement authorities say presented genuine threat even though it was in its earliest stages and no attack was imminent; FBI and New York City police officials have been aware of group for about a year; they identify main subject of investigation as Assem Hammoud, Lebanese man who was arrested on April 27 in Beirut and was still being held there; locations of other two men in custody were not revealed; photos (M)"	"By AL BAKER and WILLIAM K. RASHBAUM; Hassan M. Fattah in Dubai and Eric Lichtblau and Eric Lipton in Washington contributed reporting for this article."	"[u'NEW JERSEY', u'NEW YORK CITY', u'LEBANON', u'BEIRUT (LEBANON)']"	"3 HELD OVERSEAS IN PLAN TO BOMB HUDSON TUNNELS"
"http://www.nytimes.com/2006/07/05/nyregion/05campaign.html"	"Kevin Powell, activist and writer, withdraws as Democratic candidate for Congress in Brooklyn's 10th Congressional District; 24-year incumbent Edolphus Towns still faces Democratic rivals Charles Barron and Assemblyman Roger L Green (M)"	"By JONATHAN P. HICKS"	"[u'NEW YORK CITY', u'NEW YORK STATE', u'BROOKLYN (NYC)']"	"A Candidate Drops Out Of a Race For Congress"
"http://www.nytimes.com/2006/07/02/theater/02robe.html"	"Article discusses League of American Theaters and Producers' campaign to establish Broadway as brand, advertising NYC's theater as whole instead of particular shows; program has enabled corporations to contribute to promoting Broadway, but there is still controversy about whether campaign has helped or hurt individual productions; photos (M)"	"By CAMPBELL ROBERTSON"	"[u'NEW YORK CITY']"	"THEATER; We All Got Together And Put On a Brand"
"http://www.nytimes.com/2006/06/27/nyregion/27rats.html"	"New York City comptroller's office audit finds response times to complaints about rats are still too slow; Department of Health and Mental Hygiene says part of problem is huge increase in calls after city instituted 311 citizen complaint and information line; city took average of 30 days to conduct initial inspection after complaint in 2004; this is improvement over 2003, when initial response time was 43 days; city has also recently started new extermination efforts in 70 neighborhoods to try to eliminate conditions in which rats flourish (M)"	"By SEWELL CHAN"	"[u'NEW YORK CITY']"	"Rats Are Swift, but Audit Finds Response to Them Is Sluggish"
"http://www.nytimes.com/2006/06/25/nyregion/25cop.html"	"New York City Police Officer Clark Duvilaire is suspended and faces charges that he harassed and menanced Rudolph Callender with gun in Flushing, Queens; men argued over title for car Duvilaire recently bought from Callender but on which Callender claimed he was still owed $500 (S)"		"[u'NEW YORK CITY', u'QUEENS (NYC)']"	"Police Say Man Was Harassed By an Officer"
"http://www.nytimes.com/2006/06/21/arts/design/21hech.html"	"Robert Hecht, American antiquities dealer accused of conspiring to traffic in looted objects, seems relatively unperturbed by trial; Hecht has been accused of trafficking several times before in Turkey and Italy in 1960's and 1970's, but those charges were dropped; even if convicted, Hecht will not likely spend anytime in jail because of his old age; Hecht still deals in antiquities in his home in New York and laments that trial has distanced him from many of his old clients; photos (M)"	"By ELISABETTA POVOLEDO"	"[u'TURKEY', u'NEW YORK CITY', u'ITALY']"	"Antiquities Dealer in Getty Case: Vexed but Unbowed"
"http://www.nytimes.com/2006/06/20/nyregion/20ink.html"	"Ink column on changes made by City Council Speaker Christine C Quinn to new office; personal choices include 'very bold' painting called Mysteries by Lee Krasner; Quinn says both office and position are still works in progress; photos (M)"	"By WINNIE HU"	"[u'NEW YORK CITY']"	"INK; Works in Progress: An Office and an Officeholder"
"http://www.nytimes.com/2006/06/19/nyregion/19answer.html"	"New York Public Library telephone information service staff members are still answering variety of questions from public despite advent of Internet; have access to vast number of datebases not scanned by Internet search engines; photos (M)"	"By ANTHONY RAMIREZ"	"[u'NEW YORK CITY']"	"Library Phone Answerers Survive the Internet"
"http://www.nytimes.com/2006/06/14/nyregion/14rescue.html"	"Fishing boat capsizes in Rockaway Inlet (NY); passing boater rescues Sean Schoenwandt, Alfonso Rayo, and twelve-year-old Anthony Cardona; fourth fisherman Jeremiah Swinton is still missing; Schoenwandt says Swinton did not know how to swim; photo (M)"	"By COREY KILGANNON"	"[u'NEW YORK CITY', u'ROCKAWAY INLET (NYC)']"	"Fishing Boat Capsizes in Rockaway Inlet; Three of the Four Aboard Are Rescued"
"http://www.nytimes.com/2006/06/11/automobiles/11BEAMS.html"	"BMW commemorates 1940 model that still holds speed record in Italian race by unveiling concept car evoking lines of forebear; architect Zaha Hadid designs car now on display at Guggenheim Museum in New York City; photos (M)"	"By PHIL PATTON"	"[u'NEW YORK CITY', u'ITALY']"	"HIGH BEAMS"
"http://www.nytimes.com/2006/06/08/nyregion/08pianist.html"	"Kyle Kevorkian McCann on 10th anniversary of being attacked, discusses how her life has changed; was woman known as 'piano teacher' who was severely beaten in Central Park (NYC) in broad daylight in 1996; John J Royster was convicted of attacking McCann and three other women, one of whom died; is serving life sentence; doctors say McCann's level of recovery is rare; still plays piano, but says she is very different person since attack; photos (M)"	"By ANEMONA HARTOCOLLIS"	"[u'NEW YORK CITY', u'CENTRAL PARK (NYC)']"	"A 10-Year Awakening From an Urban Nightmare"
"http://www.nytimes.com/2006/06/08/nyregion/08site.html"	"Joshua Guttman, owner of Brooklyn (NYC) Greenpoint Terminal Market site of recent huge fire, now hopes to move development plans forward; arrest in case makes site no longer crime scene; Guttman plans 2.6 million square feet of luxury housing and some lower-income housing; some permits must still be obtained (S)"	"By ANDREW JACOBS"	"[u'NEW YORK CITY', u'BROOKLYN (NYC)']"	"Focus at Gutted Factory Site Turns Again to Development"
"http://www.nytimes.com/2006/06/03/nyregion/03amtrak.html"	"Amtrak service suffers power disruption between New York City and Philadelphia one week after major power failure shut down its service in Northeast; briefly halts New Jersey Transit trains on three lines into Pennsylvania Station in Manhattan; says two power failures are unrelated; first power failure is still under investigation (M)"	"By PATRICK McGEEHAN"	"[u'PHILADELPHIA (PA)', u'NEW YORK CITY', u'NORTHEASTERN STATES (US)']"	"As Weekend Rush Begins, Amtrak Loses Power Again"
"http://www.nytimes.com/2006/05/30/arts/music/30pian.html"	"Steinway-D grand piano that belonged to Sergei Rachmaninoff is housed in dormitory of Columbia University's College of Physicians and Surgeons; piano is used by musically inclined medical students and faculty and is wheeled into main student lounge first Monday of every month for chamber music performance; Clyde Wu and his wife Helen, 1956 alumnus, contributed $40,000 to restore piano to pristine condition; how piano ended up at Columbia is still debated; photo (M)"	"By DANIEL J. WAKIN"	"[u'NEW YORK CITY']"	"Tale of Rachmaninoff and Medical Education"
"http://www.nytimes.com/2006/05/30/nyregion/30mayor.html"	"Mayor Michael R Bloomberg says he urged Gretchen Dykstra not to resign as president of World Trade Center Memorial Foundation after being lukewarm to her just weeks ago; Dykstra led foundation for 13 months; Bloomberg continues to chastize foundation for not raising enough money, only about $130 million; foundation also receives $200 million in city money, but still needs to raise signifantly more (M)"	"By WINNIE HU"	"[u'NEW YORK CITY']"	"Mayor Says He Urged Trade Center Memorial Chief Not to Quit"
"http://www.nytimes.com/2006/05/26/nyregion/26survivor.html"	"American Red Cross survey reveals that many of those directly affected by Sept 11 attacks in New York City believe that grief still interferes to some extent with their lives; notes that 40 percent of the 1,500 adults surveyed say they still need additional services to help them recover; says uniformed responders and people closest to recovery at World Trade Center have suffered most from mental distress (M)"	"By ANTHONY DePALMA"	"[u'NEW YORK CITY']"	"Survey Finds That Grief Is a Constant Companion for Those at the Scene of the 9/11 Attacks"
"http://www.nytimes.com/2006/05/24/nyregion/24firefighter.html"	"Matthew Long, New York City firefighter who was hit by bus during transit strike while cycling to work, goes home from hospital over five months after accident; his injuries, which required more than 15 operations to repair, described; Long says he wants to return to being firefighter, but must still undergo extensive therapy and remains in wheelchair for half of day; photo (M)"	"By TONI WHITT"	"[u'NEW YORK CITY']"	"Cyclist Hurt During Transit Strike Goes Home"
"http://www.nytimes.com/2006/05/24/nyregion/247wtc.html"	"Opening of 7 World Trade Center (NYC) and its outdoor park space described; adjacent building Fiterman Hall, which still awaits decontamination and demolition, provides stark contrast and reminder of 9/11 attacks; photo (M)"	"By DAVID W. DUNLAP"	"[u'NEW YORK CITY']"	"Luster of 7 World Trade Center Has Tattered Reminder of 9/11"
"http://www.nytimes.com/2006/05/24/nyregion/24lobby.html"	"Measure that places tighter restrictions on lobbyists in New York City is expected to be approved by New York City Council; regulations, which are backed by Mayor Michael R Bloomberg, are criticized by some, who say they leave loopholes for lobbyists to still obtain taxpayer-supported matching funds through bundling of contributions (M)"	"By SEWELL CHAN and JO CRAVEN McGINTY"	"[u'NEW YORK CITY']"	"Restrictions on City Lobbying Ignore Loophole, Critics Say"
"http://www.nytimes.com/2006/05/22/nyregion/22wtc.html"	"Many workers' compensation cases steming from terror attacks of 9/11 are still not resolved, despite fact that it is nearly five years since event; Dr Robin Herbert, Mount Sinai's World Trade Center Health Effects Treatment Program director, says that protracted process of receiving benefits has contributed to psychological and physical distress of patients making claims; critics of system hold that compensation process is not well designed for conditions with long latency period and some waivers on claim deadlines are appropriate; review of procedures called for by labor advocacy groups and unions (M)"	"By SEWELL CHAN; Diane Cardwell contributed reporting for this article."	"[u'NEW YORK CITY']"	"City Workers' 9/11 Claims Meet Obstacles"
"http://www.nytimes.com/2006/05/20/nyregion/20century.html"	"Study by Bureau of Labor Statistics compares earning and spending in New York City with rest of nation from 1901 to 2003; report recounts march toward prosperity and shows that New Yorkers, who earned less than other Americans at start of last century, became wealthier as their incomes grew faster than those of other Americans, and much faster than cost of living; however, more than half of spending still goes toward housing and food, in contrast to other Americans who allocate more than half of their spending to discretionary items; housing boom of last two decades is largely responsible for spending gap; rent and other housing expenses cost New York households $18,919 in 2003, or about 38 percent of their total spending; during century, income of typical New York household more than quadrupled, while annual expenses did not quite triple; photos; charts (M)"	"By PATRICK McGEEHAN"	"[u'NEW YORK CITY']"	"After Century, Room and Board in City Still Sting"
"http://www.nytimes.com/2006/05/17/nyregion/17vote.html"	"New York State proposes to settle federal lawsuit by placing five handicapped-accessible voting machines in New York City, one in each borough, and one machine in each county in state; plan falls short of goals set by Help America Vote Act, but city and state say it is best they can do with elections coming up in September; Justice Dept reluctantly supports interim plan, but adds that state could still be liable to lose some or all of $221 million it has received to overhaul election system (M)"	"By MICHAEL COOPER"	"[u'NEW YORK CITY', u'NEW YORK STATE']"	"Voting Machines for Disabled in New York City"
"http://www.nytimes.com/2006/05/17/nyregion/17falls.html"	"New York State authorities issue seven charges against Falls Bar in Manhattan, which employed Darryl Littlejohn, bouncer accused of murdering Imette St Guillen; charge owner Michael Dorrian with not investigating Littlejohn, ex-convict with lengthy arrest record who was still on parole when arrested for killing; also say Dorrian did not cooperate with investigation and gave police misleading information (S)"	"By KAREEM FAHIM"	"[u'NEW YORK CITY', u'NEW YORK STATE']"	"Liquor Board Issues Charges Against Bar in Murder Case"
"http://www.nytimes.com/2006/05/14/nyregion/14cant.html"	"Article on Brian Gari, 54, singer-songwriter and grandson of singer-comedian Eddie Cantor, whose lifelong hobby has been documenting changing streetscape of Manhattan's Upper West Side; Gari has collected every moving image of neighborhood he could find, dating back to 1910, along with scores of still photos and salvaged scraps of demolished theaters; photos (L)"	"By JOHN FREEMAN GILL"	"[u'UPPER WEST SIDE (MANHATTAN)', u'NEW YORK CITY']"	"Through a Glass Brightly"
"http://www.nytimes.com/2006/05/14/nyregion/nyregionspecial2/14njBUS.html"	"Article on impact on private bus lines of New Jersey Transit's Midtown Direct train service; many private companies have shut operations, while others provide commuter service only under contracts with New Jersey Transit; DeCamp Bus Lines, said to be state's only private bus company and only one still running commuter routes independent of transit agency, has filed suit claiming transit agency has engaged in predatory pricing by using state and federal subsidies to keep train fares low; photo (M)"	"By STEVE STRUNSKY"	"[u'NEW JERSEY', u'NEW YORK CITY', u'NEW YORK STATE', u'MANHATTAN (NYC)']"	"Tug of War Over Commuters"
"http://www.nytimes.com/2006/05/07/weekinreview/07liptak.html"	"Prosecutors today are loath to bring charges of sedition--inciting resistance to government--because such activity may well enjoy First Amendment protection, but aspects of concept of sedition retain vitality and sorts of behavior once prosecuted under sedition laws may still be prosecuted under different names; some critics see echoes of earlier sedition charges in some of today's terrorism charges, such as those brought for providing 'material support' to certain groups; photo of Sheik Omar Abdel Rahman, who was convicted of sedition in 1995 in connection with plot to blow up New York City landmarks (M)"	"By ADAM LIPTAK"	"[u'NEW YORK CITY']"	"THE NATION; Sedition: It Still Rolls Off the Tongue"
"http://www.nytimes.com/2006/05/04/nyregion/04dead.html"	"Brian Cuffy dies afer being chased and shot by two unidentified men in Bronx; both men are still at large; motive for shooting is unclear; shell casing from shooting slightly injures six-year-old boy; two women are also injured when police car racing to scene hits their parked car (M)"	"By THOMAS J. LUECK and JANON FISHER"	"[u'NEW YORK CITY', u'BRONX (NYC)']"	"Two Masked Gunmen Chase Down and Kill Man on Busy Street in the Bronx"
"http://www.nytimes.com/2006/05/04/nyregion/04art.html"	"Truck carrying artwork from Florida to New York City and driver Patrick J McIntosh are still missing; police are investingating; McIntosh is convicted felon; seven paintings worth millions of dollars by American artist Milton Avery are among missing artwork on truck; photo (M)"	"By JAMES BARRON"	"[u'NEW YORK CITY', u'FLORIDA']"	"Florida Police Have Designs On Solving Lost Art Caper"
"http://www.nytimes.com/2006/05/02/nyregion/02deport.html"	"Senegalese teenager and New York City high school student Amadou Ly is amazed by offers of help from scores of strangers; was left by mother in New York City with relatives at age 13 on expired vistor's visa; support includes offer of legal advice; Ly's legal status is still not settled; photo (M)"	"By NINA BERNSTEIN"	"[u'NEW YORK CITY', u'SENEGAL']"	"New Allies Bolster Student in His Immigration Struggle"
"http://www.nytimes.com/2006/04/30/movies/30clar.html"	"Article discusses how gentrification of almost all of Manhattan might be good for those who live in city, but not necessarily for filmmakers seeking qualities that can't be found anywhere else; although shooting big budget movie in New York is still expensive, New York has hard-edged personality, with vibrancy and tone you can't get elsewhere; history of shooting films in New York discussed; photos (L)"	"By JOHN CLARK"	"[u'NEW YORK CITY', u'MANHATTAN (NYC)']"	"FILM; From Mean Streets to Clean Streets"
"http://www.nytimes.com/2006/04/28/nyregion/28rebuild.html"	"Arrival of heavy construction equipment at World Trade Center site draws government officials to declare that construction is beginning; work on Freedom Tower actually began about a month ago while squabbling between developer Larry Silverstein and government officials was still going on; photo (M)"	"By DAVID W. DUNLAP"	"[u'NEW YORK CITY']"	"Freedom Tower Construction Starts After the Beginning"
"http://query.nytimes.com/gst/fullpage.html?res=950CE5DA143FF933A15757C0A9609C8B63"	"Lance Contrucci letter disputes April 16 article on New York as leader in politeness trend, saying that until city government does something about noise of malfunctioning car alarms, New York will still be rudest of places"		"[u'NEW YORK CITY']"	"Polite? Not on My Block"
"http://www.nytimes.com/2006/04/18/nyregion/18shot.html"	"Nicholas Morris, suspect in shooting death of 2-year-old David Pacheco Jr in Bronx, surrenders to police; Ronneil Gilliam, another suspect, is still at large; stray bullet hit child as mother's car passed scene of shooting; police say neither gangs nor drugs were involved in shooting; photos (M)"	"By AL BAKER and ANDREW JACOBS; Colin Moynihan and Manny Fernandez contributed reporting for this article."	"[u'NEW YORK CITY', u'BRONX (NYC)']"	"Suspect Surrenders in Killing of 2-Year-Old"
"http://www.nytimes.com/2006/04/15/business/15five.html"	"Mark A Stein Five Days column; gasoline prices rose across country topping $3 dollars a gallon at service stations in New York City, Los Angeles and other metropolitan areas; rise was driven by political instability in major oil-producing countries; Commerce Department reported retail sales rebounded in March and will continue to expand for rest of year; sales rose by 0.6 percent following decline in February; Labor Department reported 313,000 applied for first-time unemployment benefits representing higher-than-expected gain of 12,000 over Feb; economists say figures still represent strong jobs market; Ford Motor Co announced plans to close two more factories as company deals with falling sales and large losses in North American operations; General Motors agreed to sell remaining stake in Japanese truck maker Isuzu for $300 million in order to raise cash for expenses to close plants, shed workers and introduce new models; Walt Disney Co said it would make programming available over Internet for free with format impossible to skip commercials; will increase revenue by selling two sets of advertising; Senator Maria Cantwell said part of settlement with Enron and federal regulators will keep secret audiotapes, e-mail messages and other documents showing how Enron manipulated market during California energy crisis; jury concluded that Merck owes John McDarby and his wife $9 million in punitive damages on top of $4.5 million in compensatory damages from painkiller Vioxx; McDarby's use of drug led to heart attack that caused him to break his hip and confine him to wheelchair; company faces thousands of other lawsuits over arthritis medication; photo (M)"	"By Mark A. Stein"	"[u'LOS ANGELES (CALIF)', u'NEW YORK CITY', u'CALIFORNIA', u'MIDDLE EAST']"	"FIVE DAYS; Economy Meanders, but Gas Prices Stick to Trend"
"http://www.nytimes.com/2006/04/12/nyregion/12cross.html"	"Rev Brian Jordan of St Francis of Assisi Roman Catholic Church protests removal of ground zero steel-beam cross from site; suggests that if it must be removed it should be placed in location where surviving family members and others can still visit it (S)"	"By DAVID W. DUNLAP"	"[u'NEW YORK CITY', u'MANHATTAN (NYC)']"	"Plan to Move Ground Zero 'Cross' Upsets Priest"
"http://www.nytimes.com/2006/04/10/nyregion/10harlem.html"	"Four Harlem teenagers are arrested and charged with robbery and murder of Broderick J Hehman, New York University student; authorities say assault was robbery gone awry and not bias crime even though attackers are black and witness heard them yell 'get the white guy'; Hehman was hit by car while trying to escape; teenagers will be charged as adults; another youth is still at large; photo (M)"	"By ANDREW JACOBS; Janon Fisher and Kate Hammer contributed reporting for this article."	"[u'NEW YORK CITY', u'HARLEM (NYC)']"	"4 Harlem Teenagers Charged in Student's Death During Robbery"
"http://select.nytimes.com//2006/04/10/nyregion/10matters.html"	"Joyce Purnick Metro Matters column in which she gives notice that this is her final column; admits that after ten years writing Metro Matters she still has not figured city out; says that it is more idea than place, the ultimate urban myth; concludes that it exists only because we all think it does (M)"	"By JOYCE PURNICK"	"[u'NEW YORK CITY']"	"Metro Matters; Adventures In the City Of Dreams"
"http://www.nytimes.com/2006/04/07/arts/07manh.html"	"Joseph Berger My Manhattan article on German and Eastern European heritage of Upper East Side; while most of immigrants are gone, there still remain cultural remnants of their existence in neighborhood; notes shops, bars, restaurants and cultural destinations to visit; map; photos (M)"	"By JOSEPH BERGER"	"[u'NEW YORK CITY', u'UPPER EAST SIDE (MANHATTAN)']"	"MY MANHATTAN; On the Upper East Side, Memories Fueled by Strudel"
"http://www.nytimes.com/2006/04/06/nyregion/06stadium.html"	"New York City Council approves construction of new Yankee Stadium; Yankees will pay for stadium through $930 million in city-issued bonds, of which $860 million will be tax-exempt; city will pay for demolishing old stadium and to improve and create parkland; state will help pay for parking garages for local residents; council must still approve financing plan; photos (M)"	"By WINNIE HU"	"[u'NEW YORK CITY', u'NEW YORK STATE', u'BRONX (NYC)']"	"Yankees Win, 44-3 and 45-2, as Council Approves Stadium"
"http://query.nytimes.com/gst/fullpage.html?res=9A07E7DA1530F931A35757C0A9609C8B63"	"Article on status of housing market in New York metropolitan area, which seems to be remqarkably buoyant but coming down to earth; interviews with real estate agents, buyers, sellers and economists suggest prices are still high, but inventory is expanding and bidding wars are increasingly rare; photos (Special Issue: Where We Live) (L)"	"By LISA W. FODERARO; Reporting for this article was contributed by Ford Fessenden, as well as by Kathleen McGrory in Westchester, Faiza Akhtar and Sophia Chang on Long Island, John Koblin and Nate Schweber in New Jersey and Alejandro Lazo and Avi Salzman in Connecticut."	"[u'NEW JERSEY', u'NEW YORK CITY', u'CONNECTICUT', u'NEW YORK CITY METROPOLITAN AREA']"	"WHERE WE LIVE; That Sound You Hear? The Market Coming Down to Earth"
"http://www.nytimes.com/2006/04/01/nyregion/01tapes.html"	"City of New York releases partial recordings of about 130 telephone calls made to 911 on Sept 11, stripped of voices of people inside World Trade Center but still evocative of their invisible struggles for life; only 911 operators and Fire Dept dispatchers can be heard on recordings; they describe messages from pockets of buildings that were crowded with people who had survived; recordings, in 11 compact discs, also document failed link in chain of emergency communications, which was first cited by 9/11 Commission; no more than two of 130 callers to 911 were told to leave towers, even though orders to evacuate entire trade center had been given about 10 minutes after first plane hit, by fire and police commanders; photo (M)"	"By JIM DWYER; Reporting for this article was contributed by Sewell Chan, Kate Hammer, Samantha H. Storey and Lisa Tozzi."	"[u'NEW YORK CITY']"	"THE CALLS; 911 Tapes Echo Grim Struggle in Towers"
"http://www.nytimes.com/2006/03/30/nyregion/30memorial.html"	"Placement of names of Sept 11 victims on World Trade Center memorial is one of most potentially divisive issues and remains unsettled; Lower Manhattan Development Corporation president Stefan Pryor and World Trade Center Memorial Board Foundation member Thomas H Roger tell City Council committee that discussions are still going on; Roger says idea of random placement is flawed; photos (M)"	"By DAVID W. DUNLAP"	"[u'NEW YORK CITY']"	"Order of Victims' Names on Memorial Turns Out to Be Not Quite Settled"
"http://www.nytimes.com/2006/03/26/nyregion/26shelter.html"	"Cache of cold war supplies discovered inside foundations of Brooklyn Bridge is prompting an outpouring of interest from historians and curators; city officials are still unable to explain how stockpile of water drums, medical supplies and ration crackers, some with dates of 1957 and 1962, got there, and for whom they were intended (M)"	"By SEWELL CHAN"	"[u'NEW YORK CITY']"	"350,000 Old Crackers Evoke City's Era of H-Bomb Fears"
"http://www.nytimes.com/2006/03/18/nyregion/18recreation.html"	"Parks and Recreation Dept on July 1 plans to set membership fees of $50 to $75 a year at St Mary's Recreation Center in South Bronx and five other centers, all of them in low-income neighborhoods in Bronx, Manhattan or Brooklyn; children 17 and under will still be admitted free, and residents 55 and over will pay only $10 a year; city officials are trying to bring admission policies at six centers in line with those of 22 other recreation centers that began charging membership fees in July 2002; those fees have raised about $2 million a year; graph; map; photo (M)"	"By SEWELL CHAN"	"[u'NEW YORK CITY']"	"New York Says Poor Must Pay For Recreation"
"http://www.nytimes.com/2006/03/18/nyregion/18transit.html"	"New York City transit workers will re-vote on contract they rejected in January, even though Metropolitan Transportation Authority still insists deal is no longer on table (S)"		"[u'NEW YORK CITY']"	"Transit Union to Revote on Contract Deal"
"http://www.nytimes.com/2006/03/17/nyregion/17classes.html"	"Audit by New York State Comptroller Alan G Hevesi finds New York City class sizes for kindergarten through third grade are still larger than they should be under state policy, despite having gotten smaller over last six years; situation exists despite decline in enrollment and influx of state money earmarked for class size reduction; aud says city has been reducing financial effort at early class size reduction and diverting money to other purposes (M)"	"By ELISSA GOOTMAN"	"[u'NEW YORK CITY']"	"Class Sizes Still Too Large In New York, Hevesi Finds"
"http://www.nytimes.com/2006/03/17/nyregion/17transit.html"	"Richard A Currieri, chief mediator for New York State Public Employment Relations Board, declares contract talks between Transit Workers Union and Metropolitan Transportation Authority at impasse and recommends binding arbitration; union can still approve contract and put pressure on authority to vote on deal and remove matter from arbitration (M)"	"By STEVEN GREENHOUSE and THOMAS J. LUECK"	"[u'NEW YORK CITY']"	"Mediator Says Transit Talks Should Go To Arbitration"
"http://www.nytimes.com/2006/03/08/nyregion/08tutor.html"	"Report on tutoring companies, rushing to tap into money available under federal No Child Left Behind Law, assails companies for doling out gifts to students and hiring several workers with criminal backgrounds; finds some school officials improperly gave companies confidential information on schoolchildren that companies used to track down prospective students; report covers 2003-4 and 2004-5 school years and, while some issues have been addressed, complaints are still being received (M)"	"By ELISSA GOOTMAN"	"[u'UNITED STATES', u'NEW YORK CITY']"	"Report Assails Tutoring Firms In City Schools"
"http://www.nytimes.com/2006/02/27/nyregion/27haunted.html"	"Neighbors and others speculate about seemingly deserted victorian house on 222nd Street, Laurelton, Queens; some say it is still inhabited and others say it is haunted; sleuthing about house's ownership leads to New York City Transit Authority worker Oswald E Bauer, but his connection to house remains unknown; photos (M)"	"By MICHELLE O'DONNELL"	"[u'NEW YORK CITY', u'QUEENS (NYC)']"	"A Haunted House, Clinging to Secrets; The Irresistible Pull of a Decaying Home on a Queens Cul-de-Sac"
"http://www.nytimes.com/2006/02/25/arts/design/25comi.html"	"First New York Comic-Con convention comes to New York City amid buzz of anticipation; both DC Comics and Marvel Comics have their origins in New York City and are still based there; organizers are hoping to attract 15,000 people and industry professionals hope to attract new readers and penetrate new markets; photo (M)"	"By GEORGE GENE GUSTINES"	"[u'NEW YORK CITY']"	"Comics Fans And Heroes, Discovered Or Masked"
"http://query.nytimes.com/gst/fullpage.html?res=9A00E0D91E3EF930A15751C0A9609C8B63"	"City Planning Commission unanimously approves plan for new stadium for New York Yankees baseball team in Bronx; privately financed $800-million project still needs approval of City Council; photo of Yankees president Randy Devine (S)"		"[u'NEW YORK CITY']"	"Metro Briefing | New York: Bronx: City Panel Approves New Stadium Plan"
"http://www.nytimes.com/2006/02/23/nyregion/23regulate.html"	"Officials in New York City trace journey of anthrax spores that infected drummer/drum maker Vado Diaomande; believe he contracted inhalation anthrax from animal skins he brought from Ivory Coast, where anthrax is still common plague; animal and animal products from Africa are banned from United States, but laws are difficult to enforce (M)"	"By MARC SANTORA"	"[u'NEW YORK CITY', u'AFRICA', u'IVORY COAST']"	"A NEW CASE OF ANTHRAX: THE SOURCE; Officials Try To Trace The Journey Of a Disease"
"http://www.nytimes.com/2006/02/19/nyregion/19tower.html"	"Slugfest continues between Larry A Silverstein, Mayor Michael R Bloomberg and Port Authority of New York and New Jersey over what will be built, who will build it and time schedules for redevelopment of World Trade Center site; many experts believe that $2.3 billion Freedom Tower is planned for wrong place, is too big and would be unlikely to attract tenants other than government agencies; Gov George E Pataki still insists on ground breaking for Freedom Tower in April; some believe that Silverstein may offer to return Freedom Tower site to Port Authority to restructure his lease with them; Port Authority owns land at site; Pataki says Silverstein should resolve his disagreements with Port Authority by March 14 or risk losing subsidies (M)"	"By CHARLES V. BAGLI"	"[u'NEW YORK CITY', u'NEW YORK STATE']"	"A Blueprint For Conflict At Ground Zero"
"http://select.nytimes.com//2006/02/17/nyregion/17nyc.html"	"Clyde Haberman column complains that New York City taxicab drivers are more intent with talking on their cellphones than on driving their cabs or paying attention to their passengers; notes that one driver drove off with baby still in car as mother, Haberman's daughter, was getting stroller from trunk; suggests passengers wait to pay driver until they have retrieved all their belongings (M)"	"By CLYDE HABERMAN"	"[u'NEW YORK CITY']"	"NYC; Baby on Board, And Cabby On Cellphone"
"http://www.nytimes.com/2006/02/15/nyregion/15private.html"	"Thousands of students from yeshivas and Roman Catholic schools demonstrate in Albany alongside their teachers, rabbis, priests and Cardinal Edward M Egan to support Gov George E Pataki's budget proposal that would give parents in failing school districts $500 tax credit; Senate leans toward bill, but Assembly Speaker Sheldon Silver still weighs issue; teacher's union is complains that state should fix schools in failing districts before spending what is estimated as $400 million on private schools; plan does have some support from black and Hispanic Assembly members from New York City; photo (M)"	"By JENNIFER MEDINA; Michael Cooper contributed reporting for this article."	"[u'NEW YORK CITY', u'NEW YORK STATE']"	"Students and Cardinal Call For Private-School Tax Aid"
