url	abstract	byline	geo_facet	title
"http://query.nytimes.com/gst/fullpage.html?res=9800EFD6163FF930A25752C1A9629C8B63"	"Prosecutors argue that Arthur Kelly shot and killed Irene Pizzingrillo, Joseph Pizzingrillo and Freddy Benevento outside Brooklyn (NYC) apartment building because of petty arguments over noise and other urban nuisances (M)"	"By DIANE CARDWELL"	"[u'NEW YORK CITY', u'BROOKLYN (NYC)']"	"Petty Differences Led to a Triple Murder, Prosecutor Says"
"http://query.nytimes.com/gst/fullpage.html?res=9E01E1DB123DF93BA15753C1A9629C8B63"	"Dispute between Philippe Delgrange, owner Le Bilboquet, East Side bistro, and billionaire Ronald O Perelman is settled, with restaurant agreeing to take in chairs from its outdoor cafe by 7 pm every evening to help curtail noise in neighborhood; Perelman suggests that Delgrange double number of tables outside bistro during daytime; Councilwoman Eva S Moskowitz says she opposed Le Bilboquet's application for outdoor cafe without restrictions even before Perelman called her about it (M)"	"By WINNIE HU"	"[u'NEW YORK CITY']"	"Dispute Over Sidewalk Cafe Is Settled by Stepping Inside"
"http://query.nytimes.com/gst/fullpage.html?res=9D06E4D61E3AF937A15753C1A9629C8B63"	"Residents of Lindenwood section of Queens complain of noise from bulldozer digging in streets following tip to FBI that mobsters' bodies had been buried there 20 years ago; photo (M)"	"By JEFF VANDAM"	"[u'NEW YORK CITY', u'LINDENWOOD (NYC)', u'QUEENS (NYC)', u'BROOKLYN (NYC)']"	"NEIGHBORHOOD REPORT: LINDENWOOD; Disturbing the Dead, And the Neighbors, Too"
"http://query.nytimes.com/gst/fullpage.html?res=9C0CE0DB153AF934A25753C1A9629C8B63"	"New York City's Economic Development Corp defers development of new wholesale center for 180 small ethnic business at former College Point Corporate Park in Queens, citing concentration of other large infrastructure projects already under way near site; College Point Wholesale Distribution Development, company developing site, says city is backing away because of political consideration by Mayor Michael R Bloomberg; area residents complain of noise and traffic congestion in College Point area because of industrialization there; photo (M)"	"By WINNIE HU and COLIN MOYNIHAN"	"[u'NEW YORK CITY', u'QUEENS (NYC)']"	"City Defers Development of Wholesale Center"
"http://query.nytimes.com/gst/fullpage.html?res=9505E2DB133BF933A25753C1A9629C8B63"	"Correction of answer in Oct 3 Q & A column about noise and heat from air-conditioning compressor installed in common area of co-op but benefiting only one apartment; directors have broad control over use of common areas and can bar any use that adversely affects other residents"		"[u'NEW YORK CITY']"	"Corrections"
"http://query.nytimes.com/gst/fullpage.html?res=9807E2DF123BF933A25753C1A9629C8B63"	"Article on fledgling campaign, begun by resident Mark Hannay, to control weekend noise and traffic along Lower Manhattan's newly 'hip' Avenue B; photo (M)"	"By MICHAEL GWERTZMAN"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: EAST VILLAGE; In the Eyes (and Ears) of Some, A Place So Hip It Hurts"
"http://query.nytimes.com/gst/fullpage.html?res=9404EFDE1638F934A1575AC0A9629C8B63"	"Harlem Yacht Club, City Island, files suit contending that New York City violated club's constitutional rights by suppressing patriotic expression of free speech when it found that longtime tradition of firing miniature cannon at sundown to herald lowering of American flag violated antinoise rules; fight is emblematic of type of noise being monitored by city's Environmental Protection Dept; photo (M)"	"By MIKE McINTIRE"	"[u'NEW YORK CITY', u'CITY ISLAND (NYC)']"	"Harlem Yacht Club Defends Its Custom of Firing Cannon"
"http://www.nytimes.com/2004/08/12/opinion/l-warnings-about-copters-605727.html"	"Marnie Mueller letter on Aug 9 article notes warnings by Helicopter Noise Coalition of New York that helicopters flying over New York City could be used by terrorists were long ignored"		"[u'NEW YORK CITY']"	"Warnings About Copters"
"http://www.nytimes.com/2004/06/28/opinion/l-when-computers-take-over-the-subways-122220.html"	"Ansel Barnum letter on June 23 article questions New York City Transit decision to spend $287 million on increasing train speed instead of reducing train noise; drawing"		"[u'NEW YORK CITY']"	"When Computers Take Over the Subways . . ."
"http://www.nytimes.com/2004/06/27/opinion/honk-if-you-hate-car-alarms.html"	"Editorial praises Mayor Michael Bloomberg's proposed overhaul of New York City noise code; supports City Council plan to add amendment for noisy car alarms"		"[u'NEW YORK CITY']"	"Honk if You Hate Car Alarms"
"http://www.nytimes.com/2004/06/23/nyregion/about-new-york-as-jingle-plays-resistance-is-futile.html"	"Dan Barry About New York column on Mister Softee jingle emanating from eponymous ice cream trucks, emblematic of proposed crackdown on noise by Mayor Michael Bloomberg; company is urging drivers to use music judiciously as trucks traverse city streets; photos (M)"	"By DAN BARRY"	"[u'NEW YORK CITY']"	"About New York; As Jingle Plays, Resistance Is Futile"
"http://www.nytimes.com/2004/06/20/opinion/put-the-city-on-mute.html"	"Dooley Associates president Joseph Dooley Op-Ed article supports Mayor Michael Bloomberg's proposal to revamp New York City's noise code, but says it does not go far enough; suggests noise from subways, emergency vehicles, cabs and commercial trucks be dampened (M)"	"By JOSEPH DOOLEY"	"[u'NEW YORK CITY']"	"Put the City on Mute"
"http://www.nytimes.com/2004/06/19/nyregion/c-corrections-030910.html"	"Correction of June 9 article about reaction to Mayor Michael R Bloomberg's plan to reduce noise in city referred, which referred incorrectly to background of Dr David J Hellerstein"		"[u'NEW YORK CITY']"	"Corrections"
"http://www.nytimes.com/2004/06/18/nyregion/life-on-the-road-learning-to-sleep-as-trucks-roar-through-basement.html"	"Living directly on top of busy Trans-Manhattan Expressway, the upper Manhattan approach to George Washington Bridge, can be noisy for residents of Bridge Apartments, but tenants enjoy easy access afforded by their location; construction of buildings began in 1961 after air rights were sold by Port Authority of New York and New Jersey to developer Kratter Corp for $1 million as part of novel method to build more middle-income housing; longtime tenants say they barely notice surroundings and do not even hear traffic noise; photos (M)"	"By DAVID W. CHEN"	"[u'NEW YORK CITY']"	"Life on the Road; Learning to Sleep as Trucks Roar Through Basement"
"http://www.nytimes.com/2004/06/11/nyregion/nyc-picture-takers-noisemakers-and-evildoers.html"	"Clyde Haberman column on proposed ban on taking pictures in New York City subways and Mayor Michael R Bloomberg's proposed crackdown on noise polluters; points to study by Citizens for NYC that finds that noise is not top concern for New Yorkers; asks if photography ban will eventually extend to taking photos of exteriors of famous buildings (M)"	"By CLYDE HABERMAN"	"[u'NEW YORK CITY']"	"NYC; Picture-Takers, Noisemakers And Evildoers"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921912.html"	"Laura Auerbach letter expresses hope that New York City Mayor Michael Bloomberg's approach to noise abatement reaches suburbs, where decibel levels are increasing (June 9 article)"		"[u'NEW YORK CITY', u'NEW YORK CITY METROPOLITAN AREA']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921858.html"	"Rita L McKee letter contends worst noise pollution in New York comes from traffic and subways (June 8 article)"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921882.html"	"Tayt Harlin letter says dump trucks make thunderous noise on New York's street (June 8 article)"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921904.html"	"Rene Georg Vasicek letter says noise code proposed by New York Mayor Michael Bloomberg smacks of totalitarianism and will create atmosphere of paranoia (June 9 editorial)"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921890.html"	"Jonathan Melber letter applauds Mayor Bloomberg's efforts to curb noise in New York; says cab drivers are among biggest offenders (June 8 article)"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921840.html"	"John Philpit letter applauds call for tighter noise regulation in New York City but has little hope that legislation will be effective (June 8 article); drawing"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921866.html"	"Jane O'Shaughnessy letter says worst noise pollution in New York is from ice cream trucks (June 8 article)"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/10/opinion/l-noise-and-the-city-a-bronx-cheer-921874.html"	"Curtis Ellis letter says New York City buses make terrible noise when they 'kneel' to pick up riders (June 8 article)"		"[u'NEW YORK CITY']"	"Noise and the City: A Bronx Cheer"
"http://www.nytimes.com/2004/06/09/opinion/shushing-the-big-city.html"	"Editorial maintains that New York City will never be quiet, but that Mayor Michael Bloomberg is right to try to turn down volume with new noise ordinance"		"[u'NEW YORK CITY']"	"Shushing the Big City"
"http://www.nytimes.com/2004/06/08/nyregion/bloomberg-seeks-to-toughen-code-for-noise-in-city.html"	"Mayor Michael Bloomberg outlines ambitious effort to toughen noise code in New York City through changes that would affect broad range of industries and activities and allow police and noise inspectors to use their own ears to judge excess; measure allows dogs five minutes to stop yapping at night, ten during day, sets stricter standards for air conditioning units standards, calls for quieter construction equipment and replaces ice cream truck soundtracks with old-fashioned bells; penalties range from $45 to $25,000; Bloomberg emphasizes that noise issues are not frivolous because they affect quality of life in city (M)"	"By JENNIFER STEINHAUER"	"[u'NEW YORK CITY']"	"BLOOMBERG SEEKS TO TOUGHEN CODE FOR NOISE IN CITY"
"http://www.nytimes.com/2004/06/08/nyregion/mister-softee-may-fall-under-cone-of-silence.html"	"Jingle played from Mister Softee trucks on New York City streets may be silenced by new antinoise proposal; 250 franchised Mister Softee trucks operate in city and are often subject of noise complaints; photo (M)"	"By ANTHONY RAMIREZ"	"[u'NEW YORK CITY']"	"Mister Softee May Fall Under Cone of Silence"
"http://www.nytimes.com/2004/05/02/nyregion/neighborhood-report-soho-music-studio-is-a-den-of-din-neighbors-say.html"	"Neighborhood residents show up at First Precinct's monthly community meeting to voice concerns over noise from hip-hop impresario Irv Gotti's Inc recording studio on Mercer Street in SoHo; photo (M)"	"By MICHAEL GWERTZMAN"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: SOHO; Music Studio Is a Den of Din, Neighbors Say"
"http://www.nytimes.com/2004/04/20/nyregion/127-hurt-as-train-hits-another-near-penn-station.html"	"Empty Amtrak train crashes into back of Long Island Rail Road train full of commuters half-mile from Pennsylvania Station, hurling passengers down aisles or into seats in front of them and injuring 127, none critically; 7 am accident causes delays through morning on Long Island and Amtrak trains; it is under investigation; many of 900 people aboard train describe terrifying noise of crash; rescue scene described; photos (M)"	"By MICHAEL LUO; Reporting for this article was contributed by William K. Rashbaum, Janon Fisher and Colin Moynihan."	"[u'NEW YORK CITY']"	"127 Hurt as Train Hits Another Near Penn Station"
"http://www.nytimes.com/2004/04/12/nyregion/controls-on-odor-and-noise-urged-for-trash-stations.html"	"Study of commercial -- nonresidential -- waste disposal in New York City finds that clustering of several processing operations in neighborhoods outside of Manhattan does not cause major environmental damage, but recommends stricter controls on pollution, noise and odors; finds that since Fresh Kills Landfill on Staten Island began shutting down in 1990's, neighborhoods have been unfairly burdened with commercial and residential garbage; was conducted for city by Henningson, Durham & Richardson, consultants; photo (M)"	"By DIANE CARDWELL"	"[u'NEW YORK CITY']"	"Controls on Odor and Noise Urged for Trash Stations"
"http://www.nytimes.com/2004/04/01/garden/close-to-home-walling-out-the-city-that-never-sleeps.html"	"Rie Woodward article on various products she and her husband considered for blocking out the sleep-depriving street noise in their Manhattan apartment before they decided to move; photos (M)"	"By RIE WOODWARD"	"[u'NEW YORK CITY']"	"CLOSE TO HOME; Walling Out the City That Never Sleeps"
"http://www.nytimes.com/2004/03/30/nyregion/brooklyn-s-mile-long-makeover-atlantic-avenue-heart-plans-for-pier-arena-park.html"	"Western end of Atlantic Avenue in Brooklyn stands to be transformed by number of development projects now being planned, including new basketball arena for New York Nets, pier for cruise ships like Queen Mary II, southern extension of new 67-acre Brooklyn Bridge Park, rebuilding of downtown Brooklyn and shuttering of Brooklyn jail; developments, whose realization is by no means certain, hold out prospect of more business and higher property values, but they also make residents and merchants worry about traffic, truck noise, loss of parking and potential upheaval in avenue's character from one-of-a-kind stores to chain emporiums and souvenier shops; photos; map (M)"	"By JOSEPH BERGER"	"[u'NEW YORK CITY', u'ATLANTIC AVENUE (BROOKLYN)']"	"Brooklyn's Mile-Long Makeover; Atlantic Avenue Is at the Heart of Plans for a Pier, Arena and Park"
"http://www.nytimes.com/2004/03/17/nyregion/environment-heads-the-list-of-trade-center-concerns.html"	"Critical comments on draft environmental impact statement for World Trade Center rebuilding project generally fault omissions, urging Lower Manhattan Development Corp to give more attention to cumulative effects of several big projects that have been separated for public review; questions are also raised about at least ten years of diminished air quality and increased noise and traffic (M)"	"By DAVID W. DUNLAP"	"[u'NEW YORK CITY']"	"Environment Heads the List Of Trade Center Concerns"
"http://www.nytimes.com/2004/03/10/nyregion/metro-briefing-new-york-manhattan-mayor-celebrates-anniversary-of-311.html"	"Mayor Michael R Bloomberg celebrates first anniversary of city's 311 telephone information center; operators fielded 6.5 million calls that dealt with complaints, requests and inquiries about city services; most calls were for noise complaints, followed by complaints about landlords and questions about recycling and trash collections, potholes and towed vehicles (S)"	"By Winnie Hu (NYT); Compiled by Ian Urbina"	"[u'NEW YORK CITY']"	"Metro Briefing | New York: Manhattan: Mayor Celebrates Anniversary Of 311"
"http://www.nytimes.com/2004/02/27/opinion/l-not-music-to-my-ears-561290.html"	"Phyllis Cohen letter complains about noise that comes from having musician as neighbor in apartment building (Feb 21 article)"		"[u'NEW YORK CITY']"	"Not Music to My Ears"
"http://www.nytimes.com/2004/02/27/nyregion/c-corrections-573604.html"	"Correction of Feb 21 article about increase in noise complaints linked to musicians' increasing use of their apartments as recording studios, which referred incorrectly in some copies to GarageBand music software from Apple Computer"		"[u'NEW YORK CITY']"	"Corrections"
"http://www.nytimes.com/2004/02/12/nyregion/mayor-likely-to-put-off-new-nightclub-rules.html"	"Mayor Michael Bloomberg says he will probably not propose major changes to New York City's cabaret law this year, following criticism from club operators; comments while making rounds on Capitol Hill trying to get Congressional leaders to give city fair share of money for transportation and antiterrorism programs; photo; administration has proposed to replace 76-year-old licensing rule for any establishment allowing dancing with more general license for all bars, clubs and restaurants based on capacity, location, opening hours and likely noise levels (S)"	"By RAYMOND HERNANDEZ; Jennifer Steinhauer, in New York, contributed reporting for this article."	"[u'NEW YORK CITY']"	"Mayor Likely to Put Off New Nightclub Rules"
"http://www.nytimes.com/2004/01/21/nyregion/redevelopment-at-ground-zero-to-mean-noise-and-traffic.html"	"Environmental impact statement released in draft form to Lower Manhattan Development Corporation predicts traffic and noise problems stemming from redevelopment of World Trade Center site; corporation board approves statement, finding project will have far more benefits than drawbacks (M)"	"By DAVID W. DUNLAP"	"[u'NEW YORK CITY']"	"Redevelopment At Ground Zero To Mean Noise And Traffic"
"http://www.nytimes.com/2003/12/21/nyregion/neighborhood-report-chelsea-new-club-same-old-complaints.html"	"Some residents complain about noise when Crobar, Manhattan's first completely new megaclub, opens on West 28th Street and 10th Avenue; no fewer than five clubs are expected to open over next several months in two-block area of western Chelsea; photo (M)"	"By DENNY LEE"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: CHELSEA; New Club, Same Old Complaints"
"http://www.nytimes.com/2003/12/14/magazine/2003-the-3rd-annual-year-in-ideas-quiet-parties.html"	"Review of year's notable ideas and developments on quiet parties, where people write notes instead of speaking; trend was started by Paul Rebhan after searching in vain for bar in New York with ambient noise low enough to support actual conversation; photo (M)"	"By Warren St. John"	"[u'NEW YORK CITY']"	"2003: THE 3rd ANNUAL YEAR IN IDEAS; Quiet Parties"
"http://www.nytimes.com/2003/11/20/nyregion/cabaret-law-decades-old-faces-repeal.html"	"Bloomberg administration plans to scrap 1926 cabaret law and replace it with 'nightlife licenses' that would allow city to regulate noise, disorderly crowds and filthy sidewalks; nightclubs would need license if their noise continually exceeds 90 decibels, they remain open after 1 am and their capacity is more than 75 in residential area or 200 in commercial; many nightclub owners applaud change (M)"	"By MICHAEL COOPER"	"[u'NEW YORK CITY']"	"Cabaret Law, Decades Old, Faces Repeal"
"http://www.nytimes.com/2003/11/07/movies/on-stage-and-off.html"	"On Stage and Off column: James Houghton, who quit as artistic director of annual O'Neill Playwrights Conference at Eugene O'Neill Theater Center in Waterford, Conn, comments on dispute with board; board will name new resident artistic director soon; Araca Group plans to open Match, new work by Stephen Belber at Shubert theater next spring, directed by Nicholas Martin and featuring Ray Liotta; New York police, responding to complaints from many Broadway theater owners, say noise from street performers and preachers will be cut to maximum 75 decibels from 85; photo (M)"	"By Jason Zinoman"	"[u'NEW YORK CITY']"	"ON STAGE AND OFF"
"http://www.nytimes.com/2003/10/25/nyregion/covering-their-ears-one-last-time-for-concorde.html"	"Howard Beach, Queens (NYC) residents who have suffered because of loud noise from Concorde jets celebrate last flight; claim victory after 25 years of petitioning to stop planes from flying over their neighborhood; photo (M)"	"By COREY KILGANNON"	"[u'NEW YORK CITY', u'HOWARD BEACH (NYC)']"	"Covering Their Ears One Last Time for Concorde"
"http://www.nytimes.com/2003/10/19/realestate/commercial-property-tribeca-neighbors-object-to-tower-s-emergency-equipment.html"	"Neighbors in New York City's TriBeCa area object to noise from special air conditioners and diesel fumes from emergency generators in million-square-foot communications center that now houses pipes instead of workers; dispute raises question of whether key industrial installation can co-exist with newly gentrified area; photos (M)"	"By JOHN HOLUSHA"	"[u'NEW YORK CITY']"	"Commercial Property/TriBeCa; Neighbors Object to Tower's Emergency Equipment"
"http://www.nytimes.com/2003/08/31/nyregion/neighborhood-report-bay-ridge-are-those-dogs-really-barking-if-city-does-not.html"	"Article on futile efforts of neighbors and some city officials in trying to stop noise from barking dogs in George Laskaris's backyard in Bay Ridge, Brooklyn; photos (M)"	"By MICHELLE O'DONNELL"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: BAY RIDGE; Are Those Dogs Really Barking If the City Does Not Listen?"
"http://www.nytimes.com/2003/08/17/nyregion/slow-quiet-courtly-you-say-it-s-in-new-york.html"	"United Nations headquarters may physically exist in New York City, but city's noise and rudeness give way to calm and courtesy within UN walls; diplomats are mostly unaffected by their greater surroundings; photos (L)"	"By FELICITY BARRINGER"	"[u'NEW YORK CITY']"	"Slow. Quiet. Courtly. You Say It's in New York?"
"http://www.nytimes.com/2003/07/17/nyregion/no-stun-grenades-since-death-in-raid-as-debate-continues.html"	"New York City Police Comr Raymond W Kelly says police have not used single concussion grenade since Harlem woman was literally sacred to death by one thrown into her apartment in mistaken raid two months ago; says following that incident he ordered that so-called stun grenades be used only after approval by dept's highest-ranking uniformed official; says their use was approved twice but they were not needed; last year, stun grenades were being used about three times each week; grenades are intended as alternative to deadly force; they are designed to disorient--but not harm--suspects with flash, loud noise and concussive punch; dept has never determined whether lives had actually been saved by them, and they drew little attention until Alberta Spruill's death on May 16; Kelly plays down significance of precipitous drop in their use since then, calling it temporary lull and rejecting suggestion that grenades were being used too freely in past; diagram; graphs (L)"	"By WILLIAM K. RASHBAUM"	"[u'NEW YORK CITY']"	"No Stun Grenades Since Death in Raid, As Debate Continues"
"http://www.nytimes.com/2003/06/22/nyregion/neighborhood-report-new-york-roadways-earplugs-required-city-study-truck-routes.html"	"New York City Transportation Department, responding to noise complaints, embarks on yearlong, $845,000 study of city's 1,500-mile network of truck routes; list; photo (M)"	"By DENNY LEE"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: NEW YORK ROADWAYS; Earplugs Required: City to Study Truck Routes"
"http://www.nytimes.com/2003/06/07/nyregion/sleepless-and-litigious-in-7b-a-co-op-war-ends-in-court.html"	"Recent ruling by New York State's highest court, after years of contentious litigation, that David Pullman's neighbors in Manhattan co-op have right to force him to sell his shares in building and move out has triggered debate about tenants' rights and power of co-op boards; case serves as reminder of how one neighbor can affect dozens of lives and of how compromise is needed in co-op buildings; dispute began with Pullman's complaints about noise; he comments, interview; photo (M)/"	"By DAN BARRY"	"[u'NEW YORK CITY']"	"Sleepless and Litigious in 7B: A Co-op War Ends in Court"
"http://www.nytimes.com/2003/04/29/nyregion/neighbor-held-in-killing-of-2-over-noise.html"	"Arthur Kelly is charged in shooting deaths of Freddy Benevento and Joseph Pinzzingrillo outside his Brooklyn apartment; investigators say dispute over what Kelly claims was excessive noise culminated in shootings; Pinzzingrillo's mother Irene was also shot and is hospitalized (M)"	"By THOMAS J. LUECK"	"[u'NEW YORK CITY']"	"Neighbor Held In Killing of 2 Over Noise"
"http://www.nytimes.com/2003/04/20/nyregion/neighborhood-report-upper-east-side-hospital-s-saturday-construction-has.html"	"Neighborhood residents decry noise generated by Saturday construction of hospital research tower for Memorial Sloan-Kettering Cancer Center; hospital lawyer Shelly Friedman says hospital never forswore weekend construction (M)"	"By ERIKA KINETZ"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: UPPER EAST SIDE; Hospital's Saturday Construction Has Neighbors Wanting a Break"
"http://www.nytimes.com/2003/04/15/nyregion/a-hotel-with-buzz-or-is-it-a-din-along-with-the-glamour-noise-complaints-in-soho.html"	"People living near 60 Thompson, glamorous 12-story hotel in SoHo section of Manhattan, complain about noise created by hotel's revelers; neighbors say construction of hotel itself caused structural damage to nearby buildings; Jason Pomeranc, hotel's owner, and Stephen C Brandman, chief operating officer, contend many of complaints have been exaggerated or distorted by small group of cranky neighbors; photos (L)"	"By DAVID W. CHEN"	"[u'NEW YORK CITY']"	"A Hotel With Buzz, or Is It a Din?; Along With the Glamour, Noise Complaints in SoHo"
"http://www.nytimes.com/2003/03/16/nyregion/neighborhood-report-new-york-parking-buzz-looking-for-good-word-about-car-alarm.html"	"About 40 people attend forum on car alarm noise in New York City; panelists discuss study by Columbia Journal of Environmental Law on car horns and alarms and report by Transportation Alternatives; photo (M)"	"By KELLY CROW"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: NEW YORK PARKING -- BUZZ; Looking for a Good Word About the Car Alarm"
"http://www.nytimes.com/2003/01/30/nyregion/metro-briefing-new-york-manhattan-motorcycle-curbs-urged.html"	"New York City Councilman Bill de Blasio sponsors bill limiting motorcycle noise and daredevil riding and calling for fines for repeat offenders; photo (S)"	"By Nichole M. Christian (NYT) (Compiled by Anthony Ramirez)"	"[u'NEW YORK CITY']"	"Metro Briefing | New York: Manhattan: Motorcycle Curbs Urged"
"http://www.nytimes.com/2003/01/12/nyregion/neighborhood-report-hamilton-heights-new-flight-paths-maybe-new-fears-certainly.html"	"Marcus Edward and other residents of Hamilton Heights complain of noise from jets headed toward La Guardia Airport; Federal Aviation Administration spokesman Jim Peters contends flight patterns were not changed after September 11 terrorist attacks (M)"	"By DENNY LEE"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: HAMILTON HEIGHTS; New Flight Paths? Maybe. New Fears? Certainly."
"http://www.nytimes.com/2002/12/29/nyregion/neighborhood-report-urban-studies-listening-leading-a-life-made-of-sounds.html"	"Article on difference between Mayor Michael Bloomberg's Operation Silent Night anti-noise initiative and sounds in apartment buildings that remind neighbors of one another's presence; drawing (M)"	"By JENNIFER STEINHAUER"	"[u'NEW YORK CITY']"	"NEIGHBORHOOD REPORT: URBAN STUDIES/LISTENING; Leading a Life Made of Sounds"
"http://www.nytimes.com/2002/12/05/opinion/l-nice-neighbors-must-we-hear-them-224740.html"	"Ginny Donnelly letter on Dec 2 editorial urges revised New York City building code that calls for walls and ceilings that block noise; drawing"		"[u'NEW YORK CITY']"	"Nice Neighbors. Must We Hear Them?"
"http://www.nytimes.com/2002/12/02/opinion/l-clamoring-for-quiet-in-a-deafening-city-189316.html"	"Matt Pincus letter on Nov 25 article urges New York Mayor Bloomberg to shift focus of his noise crackdown; drawing"		"[u'NEW YORK CITY']"	"Clamoring for Quiet in a Deafening City"
"http://www.nytimes.com/2002/12/02/opinion/l-clamoring-for-quiet-in-a-deafening-city-189308.html"	"David C Belgray letter on Nov 25 article on curbing noise in New York City calls urges lower decibel level for music played at private functions; drawing"		"[u'NEW YORK CITY']"	"Clamoring for Quiet in a Deafening City"
"http://www.nytimes.com/2002/12/02/opinion/l-clamoring-for-quiet-in-a-deafening-city-189294.html"	"Dario M Zagar letter on Nov 25 article proposes added step in Bloomberg administration's noise crackdown; drawing"		"[u'NEW YORK CITY']"	"Clamoring for Quiet in a Deafening City"
"http://www.nytimes.com/2002/11/25/nyregion/it-never-sleeps-but-city-does-demand-quiet.html"	"Bloomberg adminstration will expand antinoise campaign to other neighborhoods after initial rollout in 24 areas identified as noisiest in New York City based on calls to city's quality-of-life hot line; police have issued thousands of summonses under Operation Silent Night for noise violations and other infractions; in some cases, noise violations have led police to uncover other crimes; photo (M)"	"By JENNIFER STEINHAUER"	"[u'NEW YORK CITY']"	"It Never Sleeps, But City Does Demand Quiet"
"http://www.nytimes.com/2002/11/19/nyregion/tunnel-vision-they-know-the-subway-with-their-eyes-closed.html"	"Randy Kennedy Tunnel Vision column discusses riders frequently taking naps in New York City subway cars; notes difficulty of napping because of frequent announcements and other noise; photo (M)"	"By Randy Kennedy"	"[u'NEW YORK CITY']"	"TUNNEL VISION; They Know the Subway With Their Eyes Closed"
"http://www.nytimes.com/2002/10/08/opinion/l-noise-and-the-economy-267430.html"	"Edward Rosenfeld letter points out that excessive noise helps push New Yorkers like himself to suburbs, to detriment of city's economy (S)"		"[u'NEW YORK CITY']"	"Noise and the Economy"
"http://www.nytimes.com/2002/10/05/opinion/mayor-bloomberg-takes-on-noise.html"	"Editorial welcomes Mayor Michael Bloomberg's effort to lessen noise pollution in New York City5"		"[u'NEW YORK CITY']"	"Mayor Bloomberg Takes On Noise"
"http://www.nytimes.com/2002/10/04/opinion/l-jarred-by-noise-in-so-many-ways-207802.html"	"Letter from Doug Plotz says it is ironic that Mayor Bloomberg is calling for citywide noise reduction even as his company, Bloomberg LP, is building new headquarters using noisy jackhammers and cranes; drawing"		"[u'NEW YORK CITY']"	"Jarred by Noise, in So Many Ways"
"http://www.nytimes.com/2002/10/04/opinion/l-jarred-by-noise-in-so-many-ways-207764.html"	"Letter from Jason T Rosenfeld describes noises that most annoy him (Oct 3 article on Mayor Michael Bloomberg's crackdown on noise in New York City)"		"[u'NEW YORK CITY']"	"Jarred by Noise, in So Many Ways"
"http://www.nytimes.com/2002/10/04/opinion/l-jarred-by-noise-in-so-many-ways-207799.html"	"Letter from Dana Gordon on various sources of noise in New York City that should be controlled (Oct 3 article)"		"[u'NEW YORK CITY']"	"Jarred by Noise, in So Many Ways"
"http://www.nytimes.com/2002/10/04/opinion/l-jarred-by-noise-in-so-many-ways-207772.html"	"Letter from James Kingsland says Mayor Michael R Bloomberg's program for noise abatement in New York City ignores irritating tooting of car horns (Oct 3 article)"		"[u'NEW YORK CITY']"	"Jarred by Noise, in So Many Ways"
"http://www.nytimes.com/2002/10/04/opinion/l-jarred-by-noise-in-so-many-ways-207837.html"	"Letter from Carl L Tendler adds to list of noise-producing sources in New York City (Oct 3 article)"		"[u'NEW YORK CITY']"	"Jarred by Noise, in So Many Ways"
"http://www.nytimes.com/2002/10/04/opinion/l-jarred-by-noise-in-so-many-ways-207780.html"	"Letter from Hernan Lopez suggests sources of noise not mentioned in Mayor Bloomberg's announced crackdown on New York City noise (Oct 3)"		"[u'NEW YORK CITY']"	"Jarred by Noise, in So Many Ways"
